MES,GRUPO DE ENTREGA,MARCA,TIPO DE LINEA,LINEA,TIPO DE MATERIAL,O.P. NÚMERO,REFERENCIA,DESC. ITEM,DETALLE EXT. 1,DESC. NORMAL DETALLE EXT. 1,DESC. DETALLE EXT. 2,CANT. COMPLETA,FECHA CREACIÓN,DESC. OPERACION,DESC. C.TRABAJO
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,11-0602             ,MARFIL,T-12     ,222,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,11-0602             ,MARFIL,T-14     ,369,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,11-0602             ,MARFIL,T-16     ,375,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,11-0602             ,MARFIL,T-18     ,222,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,11-0602             ,MARFIL,T-20     ,222,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,11-0602             ,MARFIL,T-22     ,74,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,13-0107             ,VERDE CLARO,T-10     ,222,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,13-0107             ,VERDE CLARO,T-12     ,340,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,13-0107             ,VERDE CLARO,T-14     ,563,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,13-0107             ,VERDE CLARO,T-16     ,570,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,13-0107             ,VERDE CLARO,T-18     ,333,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,13-0107             ,VERDE CLARO,T-20     ,333,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,003 - OPORTUNIDADES                           ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000039,YY0000235                                         ,TSHIRT MANGA CORTA CON ESTAMPADO EN FRE,13-0107             ,VERDE CLARO,T-22     ,111,2026-05-26,CORTE,TRAZO Y CORTE
007 - JULIO                                   ,025 - 3JUL1                                   ,003 - YOYO                                    ,008 - MODA                                    ,001 - CAMISETA                                ,001 - TEJIDO PUNTO                            ,MOP-00000040,YY0000236                                         ,POLO MANGA CORTA CON ESTAMPADO,19-4031             ,AZUL OSCURO,T-12     ,411,2026-06-05,CORTE,TRAZO Y CORTE
