MARCA,O.P. NÚMERO,REFERENCIA,GRUPO DE ENTREGA,MES,ITEM O.P. RESUMEN,DESC. BODEGA,ESTADO,U.M.,CANT. PLANEADA,CANT. ORDENADA,CANT. COMPLETA,CANT. PENDIENTE,FECHA TERMINACION,AÑO,COLECCIÓN,FECHA CREACION,FECHA APROBACION,EXT. 1,DESC. EXTENSION 1,EXT. 2,DETALLE EXT. 2,DESC. DETALLE EXT. 2,CUMPLIMIENTO %,ESTATUS OP
STOP,MOP-00000210,15001904                                          ,32-3AGO4,08-AGOSTO,15001904 - 16-1407 - 020  BERMUDA T/ALTO ESENC CAFE T-14,STOP CEDI,En elaboración,UND ,50,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,COLORES  ,1,20,T-14     ,0.0,CERRADO
STOP,MOP-00000210,15001904                                          ,32-3AGO4,08-AGOSTO,15001904 - 16-1407 - 021  BERMUDA T/ALTO ESENC CAFE T-16,STOP CEDI,En elaboración,UND ,50,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-04,1,COLORES  ,1,21,T-16     ,0.0,CERRADO
STOP,MOP-00000211,15001950                                          ,32-3AGO4,08-AGOSTO,15001950 - 11-0601 - 005  CAMISETA PREMIUM MAN BLANCO T-L,STOP CEDI,Comprometido,UND ,300,300,0,300,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000211,15001950                                          ,32-3AGO4,08-AGOSTO,15001950 - 11-0601 - 004  CAMISETA PREMIUM MAN BLANCO T-M,STOP CEDI,Comprometido,UND ,200,200,0,200,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000211,15001950                                          ,32-3AGO4,08-AGOSTO,15001950 - 11-0601 - 003  CAMISETA PREMIUM MAN BLANCO T-S,STOP CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000211,15001950                                          ,32-3AGO4,08-AGOSTO,15001950 - 11-0601 - 006  CAMISETA PREMIUM MAN BLANCO T-XL,STOP CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000211,15001950                                          ,32-3AGO4,08-AGOSTO,15001950 - 11-0601 - 002  CAMISETA PREMIUM MAN BLANCO T-XS,STOP CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000211,15001950                                          ,32-3AGO4,08-AGOSTO,15001950 - 19-4004 - 005  CAMISETA PREMIUM MAN NEGRO T-L,STOP CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000211,15001950                                          ,32-3AGO4,08-AGOSTO,15001950 - 19-4004 - 004  CAMISETA PREMIUM MAN NEGRO T-M,STOP CEDI,Comprometido,UND ,50,50,0,50,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000211,15001950                                          ,32-3AGO4,08-AGOSTO,15001950 - 19-4004 - 006  CAMISETA PREMIUM MAN NEGRO T-XL,STOP CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000212,15002995                                          ,32-3AGO4,08-AGOSTO,15002995 - 11-0602 - 005  BODY MS FONDO ENTERO CREMA T-L,STOP CEDI,En elaboración,UND ,200,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000212,15002995                                          ,32-3AGO4,08-AGOSTO,15002995 - 11-0602 - 004  BODY MS FONDO ENTERO CREMA T-M,STOP CEDI,En elaboración,UND ,200,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000212,15002995                                          ,32-3AGO4,08-AGOSTO,15002995 - 11-0602 - 003  BODY MS FONDO ENTERO CREMA T-S,STOP CEDI,En elaboración,UND ,200,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000212,15002995                                          ,32-3AGO4,08-AGOSTO,15002995 - 19-4004 - 005  BODY MS FONDO ENTERO NEGRO T-L,STOP CEDI,En elaboración,UND ,100,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000212,15002995                                          ,32-3AGO4,08-AGOSTO,15002995 - 19-4004 - 004  BODY MS FONDO ENTERO NEGRO T-M,STOP CEDI,En elaboración,UND ,200,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000212,15002995                                          ,32-3AGO4,08-AGOSTO,15002995 - 19-4004 - 003  BODY MS FONDO ENTERO NEGRO T-S,STOP CEDI,En elaboración,UND ,100,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-05,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000213,15004852                                          ,32-3AGO4,08-AGOSTO,15004852 - 11-0602 - 005  TOP MANGA SISA EN RI CREMA T-L,STOP CEDI,Comprometido,UND ,200,200,0,200,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000213,15004852                                          ,32-3AGO4,08-AGOSTO,15004852 - 11-0602 - 004  TOP MANGA SISA EN RI CREMA T-M,STOP CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000213,15004852                                          ,32-3AGO4,08-AGOSTO,15004852 - 11-0602 - 006  TOP MANGA SISA EN RI CREMA T-XL,STOP CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000214,15004956                                          ,32-3AGO4,08-AGOSTO,15004956 - 11-0601 - 005  CAMISA MANGA 3/4 ESE BLANCO T-L,STOP CEDI,Aprobado,UND ,399,384,0,384,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000214,15004956                                          ,32-3AGO4,08-AGOSTO,15004956 - 11-0601 - 003  CAMISA MANGA 3/4 ESE BLANCO T-S,STOP CEDI,Aprobado,UND ,300,291,0,291,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000214,15004956                                          ,32-3AGO4,08-AGOSTO,15004956 - 11-0601 - 004  CAMISA MANGA 3/4 ESE BLANCO T-M,STOP CEDI,Aprobado,UND ,299,280,0,280,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000214,15004956                                          ,32-3AGO4,08-AGOSTO,15004956 - 11-0601 - 006  CAMISA MANGA 3/4 ESE BLANCO T-XL,STOP CEDI,Aprobado,UND ,100,90,0,90,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000215,15004956                                          ,32-3AGO4,08-AGOSTO,15004956 - 14-4005 - 005  CAMISA MANGA 3/4 ESE AZUL T-L,STOP CEDI,Aprobado,UND ,400,375,0,375,2026-08-12,01-2026, ,2026-05-27,2026-05-29,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000215,15004956                                          ,32-3AGO4,08-AGOSTO,15004956 - 14-4005 - 004  CAMISA MANGA 3/4 ESE AZUL T-M,STOP CEDI,Aprobado,UND ,400,383,0,383,2026-08-12,01-2026, ,2026-05-27,2026-05-29,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000215,15004956                                          ,32-3AGO4,08-AGOSTO,15004956 - 14-4005 - 003  CAMISA MANGA 3/4 ESE AZUL T-S,STOP CEDI,Aprobado,UND ,300,288,0,288,2026-08-12,01-2026, ,2026-05-27,2026-05-29,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000215,15004956                                          ,32-3AGO4,08-AGOSTO,15004956 - 14-4005 - 006  CAMISA MANGA 3/4 ESE AZUL T-XL,STOP CEDI,Aprobado,UND ,100,93,0,93,2026-08-12,01-2026, ,2026-05-27,2026-05-29,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000216,15005955                                          ,32-3AGO4,08-AGOSTO,15005955 - 11-0601 - 005  CAMISA MANGA LARGA F BLANCO T-L,STOP CEDI,Aprobado,UND ,100,91,0,91,2026-08-12,01-2026, ,2026-05-27,2026-05-30,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000216,15005955                                          ,32-3AGO4,08-AGOSTO,15005955 - 11-0601 - 004  CAMISA MANGA LARGA F BLANCO T-M,STOP CEDI,Aprobado,UND ,300,275,0,275,2026-08-12,01-2026, ,2026-05-27,2026-05-30,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000216,15005955                                          ,32-3AGO4,08-AGOSTO,15005955 - 11-0601 - 003  CAMISA MANGA LARGA F BLANCO T-S,STOP CEDI,Aprobado,UND ,300,277,0,277,2026-08-12,01-2026, ,2026-05-27,2026-05-30,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000216,15005955                                          ,32-3AGO4,08-AGOSTO,15005955 - 11-0601 - 006  CAMISA MANGA LARGA F BLANCO T-XL,STOP CEDI,Aprobado,UND ,100,92,0,92,2026-08-12,01-2026, ,2026-05-27,2026-05-30,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000217,15006949                                          ,32-3AGO4,08-AGOSTO,15006949 - 11-0602 - 005  CAMISETA MANGA CREMA T-L,STOP CEDI,Aprobado,UND ,300,279,0,279,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000217,15006949                                          ,32-3AGO4,08-AGOSTO,15006949 - 11-0602 - 004  CAMISETA MANGA CREMA T-M,STOP CEDI,Aprobado,UND ,100,91,0,91,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000217,15006949                                          ,32-3AGO4,08-AGOSTO,15006949 - 11-0602 - 003  CAMISETA MANGA CREMA T-S,STOP CEDI,Aprobado,UND ,100,91,0,91,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000217,15006949                                          ,32-3AGO4,08-AGOSTO,15006949 - 11-0602 - 006  CAMISETA MANGA CREMA T-XL,STOP CEDI,Aprobado,UND ,400,362,0,362,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000217,15006949                                          ,32-3AGO4,08-AGOSTO,15006949 - 19-4004 - 005  CAMISETA MANGA NEGRO T-L,STOP CEDI,Aprobado,UND ,400,279,0,279,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000217,15006949                                          ,32-3AGO4,08-AGOSTO,15006949 - 19-4004 - 004  CAMISETA MANGA NEGRO T-M,STOP CEDI,Aprobado,UND ,400,356,0,356,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000217,15006949                                          ,32-3AGO4,08-AGOSTO,15006949 - 19-4004 - 003  CAMISETA MANGA NEGRO T-S,STOP CEDI,Aprobado,UND ,200,178,0,178,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000217,15006949                                          ,32-3AGO4,08-AGOSTO,15006949 - 19-4004 - 006  CAMISETA MANGA NEGRO T-XL,STOP CEDI,Aprobado,UND ,200,268,0,268,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000218,15006952                                          ,32-3AGO4,08-AGOSTO,15006952 - 11-0601 - 005  TOP PREMIUM MANGA SI BLANCO T-L,STOP CEDI,Aprobado,UND ,299,291,0,291,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000218,15006952                                          ,32-3AGO4,08-AGOSTO,15006952 - 11-0601 - 004  TOP PREMIUM MANGA SI BLANCO T-M,STOP CEDI,Aprobado,UND ,300,294,0,294,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000218,15006952                                          ,32-3AGO4,08-AGOSTO,15006952 - 11-0601 - 003  TOP PREMIUM MANGA SI BLANCO T-S,STOP CEDI,Aprobado,UND ,100,97,0,97,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000218,15006952                                          ,32-3AGO4,08-AGOSTO,15006952 - 11-0601 - 006  TOP PREMIUM MANGA SI BLANCO T-XL,STOP CEDI,Aprobado,UND ,200,194,0,194,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000218,15006952                                          ,32-3AGO4,08-AGOSTO,15006952 - 11-0601 - 002  TOP PREMIUM MANGA SI BLANCO T-XS,STOP CEDI,Aprobado,UND ,100,97,0,97,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000218,15006952                                          ,32-3AGO4,08-AGOSTO,15006952 - 19-4004 - 005  TOP PREMIUM MANGA SI NEGRO T-L,STOP CEDI,Aprobado,UND ,200,182,0,182,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000218,15006952                                          ,32-3AGO4,08-AGOSTO,15006952 - 19-4004 - 004  TOP PREMIUM MANGA SI NEGRO T-M,STOP CEDI,Aprobado,UND ,200,183,0,183,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000218,15006952                                          ,32-3AGO4,08-AGOSTO,15006952 - 19-4004 - 003  TOP PREMIUM MANGA SI NEGRO T-S,STOP CEDI,Aprobado,UND ,100,91,0,91,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000218,15006952                                          ,32-3AGO4,08-AGOSTO,15006952 - 19-4004 - 006  TOP PREMIUM MANGA SI NEGRO T-XL,STOP CEDI,Aprobado,UND ,100,91,0,91,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000219,15007949                                          ,32-3AGO4,08-AGOSTO,15007949 - 11-0602 - 005  CAMISETA MANGA CORTA CREMA T-L,STOP CEDI,Aprobado,UND ,200,200,0,200,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000219,15007949                                          ,32-3AGO4,08-AGOSTO,15007949 - 11-0602 - 004  CAMISETA MANGA CORTA CREMA T-M,STOP CEDI,Aprobado,UND ,200,200,0,200,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000219,15007949                                          ,32-3AGO4,08-AGOSTO,15007949 - 11-0602 - 006  CAMISETA MANGA CORTA CREMA T-XL,STOP CEDI,Aprobado,UND ,200,196,0,196,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000220,15008849                                          ,32-3AGO4,08-AGOSTO,15008849 - 11-0602 - 005  CAMISETA MANGA CORTA CREMA T-L,STOP CEDI,En elaboración,UND ,400,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000220,15008849                                          ,32-3AGO4,08-AGOSTO,15008849 - 11-0602 - 004  CAMISETA MANGA CORTA CREMA T-M,STOP CEDI,En elaboración,UND ,400,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000220,15008849                                          ,32-3AGO4,08-AGOSTO,15008849 - 11-0602 - 003  CAMISETA MANGA CORTA CREMA T-S,STOP CEDI,En elaboración,UND ,400,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000220,15008849                                          ,32-3AGO4,08-AGOSTO,15008849 - 19-4004 - 005  CAMISETA MANGA CORTA NEGRO T-L,STOP CEDI,En elaboración,UND ,300,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000220,15008849                                          ,32-3AGO4,08-AGOSTO,15008849 - 19-4004 - 004  CAMISETA MANGA CORTA NEGRO T-M,STOP CEDI,En elaboración,UND ,300,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000220,15008849                                          ,32-3AGO4,08-AGOSTO,15008849 - 19-4004 - 003  CAMISETA MANGA CORTA NEGRO T-S,STOP CEDI,En elaboración,UND ,150,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-01,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000221,15008952                                          ,32-3AGO4,08-AGOSTO,15008952 - 19-4004 - 004  CAMISETA PREMIUM SIS NEGRO T-M,STOP CEDI,Aprobado,UND ,300,288,0,288,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000221,15008952                                          ,32-3AGO4,08-AGOSTO,15008952 - 19-4004 - 003  CAMISETA PREMIUM SIS NEGRO T-S,STOP CEDI,Aprobado,UND ,300,287,0,287,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000221,15008952                                          ,32-3AGO4,08-AGOSTO,15008952 - 19-4004 - 002  CAMISETA PREMIUM SIS NEGRO T-XS,STOP CEDI,Aprobado,UND ,100,96,0,96,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,COLORES  ,1,2,T-XS     ,0.0,INCOMPLETO
STOP,MOP-00000222,15009949                                          ,32-3AGO4,08-AGOSTO,15009949 - 11-0602 - 005  CAMISETA MANGA CORTA CREMA T-L,STOP CEDI,Aprobado,UND ,100,72,0,72,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000222,15009949                                          ,32-3AGO4,08-AGOSTO,15009949 - 11-0602 - 004  CAMISETA MANGA CORTA CREMA T-M,STOP CEDI,Aprobado,UND ,100,72,0,72,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000222,15009949                                          ,32-3AGO4,08-AGOSTO,15009949 - 11-0602 - 003  CAMISETA MANGA CORTA CREMA T-S,STOP CEDI,Aprobado,UND ,200,139,0,139,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000222,15009949                                          ,32-3AGO4,08-AGOSTO,15009949 - 11-0602 - 006  CAMISETA MANGA CORTA CREMA T-XL,STOP CEDI,Aprobado,UND ,48,43,0,43,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000222,15009949                                          ,32-3AGO4,08-AGOSTO,15009949 - 19-4004 - 005  CAMISETA MANGA CORTA NEGRO T-L,STOP CEDI,Aprobado,UND ,100,80,0,80,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000222,15009949                                          ,32-3AGO4,08-AGOSTO,15009949 - 19-4004 - 004  CAMISETA MANGA CORTA NEGRO T-M,STOP CEDI,Aprobado,UND ,100,80,0,80,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000222,15009949                                          ,32-3AGO4,08-AGOSTO,15009949 - 19-4004 - 003  CAMISETA MANGA CORTA NEGRO T-S,STOP CEDI,Aprobado,UND ,100,79,0,79,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000222,15009949                                          ,32-3AGO4,08-AGOSTO,15009949 - 19-4004 - 006  CAMISETA MANGA CORTA NEGRO T-XL,STOP CEDI,Aprobado,UND ,100,75,0,75,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000223,15013949                                          ,32-3AGO4,08-AGOSTO,15013949 - 11-0601 - 005  CAMISETA T SHIRT MAN BLANCO T-L,STOP CEDI,En elaboración,UND ,100,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,5,T-L      ,0.0,CERRADO
STOP,MOP-00000223,15013949                                          ,32-3AGO4,08-AGOSTO,15013949 - 11-0601 - 004  CAMISETA T SHIRT MAN BLANCO T-M,STOP CEDI,En elaboración,UND ,300,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,4,T-M      ,0.0,CERRADO
STOP,MOP-00000223,15013949                                          ,32-3AGO4,08-AGOSTO,15013949 - 11-0601 - 003  CAMISETA T SHIRT MAN BLANCO T-S,STOP CEDI,En elaboración,UND ,300,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,3,T-S      ,0.0,CERRADO
STOP,MOP-00000223,15013949                                          ,32-3AGO4,08-AGOSTO,15013949 - 11-0601 - 006  CAMISETA T SHIRT MAN BLANCO T-XL,STOP CEDI,En elaboración,UND ,100,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,6,T-XL     ,0.0,CERRADO
STOP,MOP-00000223,15013949                                          ,32-3AGO4,08-AGOSTO,15013949 - 11-0601 - 002  CAMISETA T SHIRT MAN BLANCO T-XS,STOP CEDI,En elaboración,UND ,100,0,0,0,2026-08-12,01-2026, ,2026-05-27,2026-06-06,1,COLORES  ,1,2,T-XS     ,0.0,CERRADO
STOP,MOP-00000224,15014824                                          ,32-3AGO4,08-AGOSTO,15014824 - IND02 - 005  CHAQUETA DENIM ESENC INDIGO T-L,STOP CEDI,Aprobado,UND ,100,101,0,101,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000224,15014824                                          ,32-3AGO4,08-AGOSTO,15014824 - IND02 - 004  CHAQUETA DENIM ESENC INDIGO T-M,STOP CEDI,Aprobado,UND ,200,203,0,203,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000224,15014824                                          ,32-3AGO4,08-AGOSTO,15014824 - IND02 - 003  CHAQUETA DENIM ESENC INDIGO T-S,STOP CEDI,Aprobado,UND ,200,203,0,203,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000225,15014824                                          ,32-3AGO4,08-AGOSTO,15014824 - IND03 - 005  CHAQUETA DENIM ESENC INDIGO T-L,STOP CEDI,Aprobado,UND ,169,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,COLORES  ,1,5,T-L      ,0.0,INCOMPLETO
STOP,MOP-00000225,15014824                                          ,32-3AGO4,08-AGOSTO,15014824 - IND03 - 004  CHAQUETA DENIM ESENC INDIGO T-M,STOP CEDI,Aprobado,UND ,158,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,COLORES  ,1,4,T-M      ,0.0,INCOMPLETO
STOP,MOP-00000225,15014824                                          ,32-3AGO4,08-AGOSTO,15014824 - IND03 - 003  CHAQUETA DENIM ESENC INDIGO T-S,STOP CEDI,Aprobado,UND ,197,128,0,128,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,COLORES  ,1,3,T-S      ,0.0,INCOMPLETO
STOP,MOP-00000225,15014824                                          ,32-3AGO4,08-AGOSTO,15014824 - IND03 - 006  CHAQUETA DENIM ESENC INDIGO T-XL,STOP CEDI,Aprobado,UND ,100,75,0,75,2026-08-12,01-2026, ,2026-05-27,2026-06-02,1,COLORES  ,1,6,T-XL     ,0.0,INCOMPLETO
STOP,MOP-00000226,15015814                                          ,32-3AGO4,08-AGOSTO,15015814 - IND01 - 018  SHORT T/ALTO ESENCIA INDIGO T-10,STOP CEDI,Comprometido,UND ,300,300,0,300,2026-08-12,01-2026, ,2026-05-27,2026-05-27,1,COLORES  ,1,18,T-10     ,0.0,INCOMPLETO
STOP,MOP-00000226,15015814                                          ,32-3AGO4,08-AGOSTO,15015814 - IND01 - 019  SHORT T/ALTO ESENCIA INDIGO T-12,STOP CEDI,Comprometido,UND ,294,294,0,294,2026-08-12,01-2026, ,2026-05-27,2026-05-27,1,COLORES  ,1,19,T-12     ,0.0,INCOMPLETO
STOP,MOP-00000226,15015814                                          ,32-3AGO4,08-AGOSTO,15015814 - IND01 - 020  SHORT T/ALTO ESENCIA INDIGO T-14,STOP CEDI,Comprometido,UND ,97,97,0,97,2026-08-12,01-2026, ,2026-05-27,2026-05-27,1,COLORES  ,1,20,T-14     ,0.0,INCOMPLETO
STOP,MOP-00000226,15015814                                          ,32-3AGO4,08-AGOSTO,15015814 - IND01 - 021  SHORT T/ALTO ESENCIA INDIGO T-16,STOP CEDI,Comprometido,UND ,98,98,0,98,2026-08-12,01-2026, ,2026-05-27,2026-05-27,1,COLORES  ,1,21,T-16     ,0.0,INCOMPLETO
STOP,MOP-00000226,15015814                                          ,32-3AGO4,08-AGOSTO,15015814 - IND01 - 014  SHORT T/ALTO ESENCIA INDIGO T-6,STOP CEDI,Comprometido,UND ,100,100,0,100,2026-08-12,01-2026, ,2026-05-27,2026-05-27,1,COLORES  ,1,14,T-6      ,0.0,INCOMPLETO
