MARCA,O.P. NÚMERO,REFERENCIA,GRUPO DE ENTREGA,MES,ITEM O.P. RESUMEN,DESC. BODEGA,ESTADO,U.M.,CANT. PLANEADA,CANT. ORDENADA,CANT. COMPLETA,CANT. PENDIENTE,FECHA TERMINACION,AÑO,COLECCIÓN,FECHA CREACION,FECHA APROBACION,EXT. 1,COLOR_NOMBRE,EXT. 2,DETALLE EXT. 2,DESC. DETALLE EXT. 2,CUMPLIMIENTO %,ESTATUS OP
YOYO,MOP-00000112,YY0000654                                         ,31-3AGO3,08-AGOSTO,YY0000654 - 19-4004 - 024  BODY MANGA CORTA CON NEGRO T-22,YOYO CEDI,Aprobado,UND ,256,220,0,220,2026-07-08,01-2026,004-NEW YORK,2026-05-20,2026-05-25,1,19-4004             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000113,YY0000304                                         ,31-3AGO3,08-AGOSTO,YY0000304 - 19-4004 - 018  TSHIRT  MANGA CORTA NEGRO T-10,YOYO CEDI,En elaboración,UND ,219,0,0,0,2026-08-05,01-2026,004-NEW YORK,2026-05-20,2026-05-25,1,19-4004             ,1,18,T-10     ,0.0,CERRADO
YOYO,MOP-00000113,YY0000304                                         ,31-3AGO3,08-AGOSTO,YY0000304 - 19-4004 - 019  TSHIRT  MANGA CORTA NEGRO T-12,YOYO CEDI,En elaboración,UND ,329,0,0,0,2026-08-05,01-2026,004-NEW YORK,2026-05-20,2026-05-25,1,19-4004             ,1,19,T-12     ,0.0,CERRADO
YOYO,MOP-00000113,YY0000304                                         ,31-3AGO3,08-AGOSTO,YY0000304 - 19-4004 - 020  TSHIRT  MANGA CORTA NEGRO T-14,YOYO CEDI,En elaboración,UND ,548,0,0,0,2026-08-05,01-2026,004-NEW YORK,2026-05-20,2026-05-25,1,19-4004             ,1,20,T-14     ,0.0,CERRADO
YOYO,MOP-00000113,YY0000304                                         ,31-3AGO3,08-AGOSTO,YY0000304 - 19-4004 - 021  TSHIRT  MANGA CORTA NEGRO T-16,YOYO CEDI,En elaboración,UND ,548,0,0,0,2026-08-05,01-2026,004-NEW YORK,2026-05-20,2026-05-25,1,19-4004             ,1,21,T-16     ,0.0,CERRADO
YOYO,MOP-00000113,YY0000304                                         ,31-3AGO3,08-AGOSTO,YY0000304 - 19-4004 - 022  TSHIRT  MANGA CORTA NEGRO T-18,YOYO CEDI,En elaboración,UND ,329,0,0,0,2026-08-05,01-2026,004-NEW YORK,2026-05-20,2026-05-25,1,19-4004             ,1,22,T-18     ,0.0,CERRADO
YOYO,MOP-00000113,YY0000304                                         ,31-3AGO3,08-AGOSTO,YY0000304 - 19-4004 - 023  TSHIRT  MANGA CORTA NEGRO T-20,YOYO CEDI,En elaboración,UND ,329,0,0,0,2026-08-05,01-2026,004-NEW YORK,2026-05-20,2026-05-25,1,19-4004             ,1,23,T-20     ,0.0,CERRADO
YOYO,MOP-00000115,YY0000289                                         ,29-3AGO1,08-AGOSTO,YY0000289 - 19-1940 - 018  BUZO ROJO T-10,YOYO CEDI,Aprobado,UND ,137,110,0,110,2026-07-22,01-2026,003-LONDRES,2026-05-20,2026-05-25,1,19-1940             ,1,18,T-10     ,0.0,INCOMPLETO
YOYO,MOP-00000115,YY0000289                                         ,29-3AGO1,08-AGOSTO,YY0000289 - 19-1940 - 019  BUZO ROJO T-12,YOYO CEDI,Aprobado,UND ,205,195,0,195,2026-07-22,01-2026,003-LONDRES,2026-05-20,2026-05-25,1,19-1940             ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000115,YY0000289                                         ,29-3AGO1,08-AGOSTO,YY0000289 - 19-1940 - 020  BUZO ROJO T-14,YOYO CEDI,Aprobado,UND ,274,220,0,220,2026-07-22,01-2026,003-LONDRES,2026-05-20,2026-05-25,1,19-1940             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000115,YY0000289                                         ,29-3AGO1,08-AGOSTO,YY0000289 - 19-1940 - 021  BUZO ROJO T-16,YOYO CEDI,Aprobado,UND ,274,220,0,220,2026-07-22,01-2026,003-LONDRES,2026-05-20,2026-05-25,1,19-1940             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000115,YY0000289                                         ,29-3AGO1,08-AGOSTO,YY0000289 - 19-1940 - 022  BUZO ROJO T-18,YOYO CEDI,Aprobado,UND ,205,165,0,165,2026-07-22,01-2026,003-LONDRES,2026-05-20,2026-05-25,1,19-1940             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000115,YY0000289                                         ,29-3AGO1,08-AGOSTO,YY0000289 - 19-1940 - 023  BUZO ROJO T-20,YOYO CEDI,Aprobado,UND ,205,165,0,165,2026-07-22,01-2026,003-LONDRES,2026-05-20,2026-05-25,1,19-1940             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000116,YY0000309                                         ,31-3AGO3,08-AGOSTO,YY0000309 - 19-1102 - 020  TSHIRT MANGA CORTA E NEGRO T-14,YOYO CEDI,Aprobado,UND ,619,619,0,619,2026-08-05,01-2026,004-NEW YORK,2026-05-21,2026-06-05,1,19-1102             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000116,YY0000309                                         ,31-3AGO3,08-AGOSTO,YY0000309 - 19-1102 - 021  TSHIRT MANGA CORTA E NEGRO T-16,YOYO CEDI,Aprobado,UND ,619,619,0,619,2026-08-05,01-2026,004-NEW YORK,2026-05-21,2026-06-05,1,19-1102             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000116,YY0000309                                         ,31-3AGO3,08-AGOSTO,YY0000309 - 19-1102 - 022  TSHIRT MANGA CORTA E NEGRO T-18,YOYO CEDI,Aprobado,UND ,371,371,0,371,2026-08-05,01-2026,004-NEW YORK,2026-05-21,2026-06-05,1,19-1102             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000116,YY0000309                                         ,31-3AGO3,08-AGOSTO,YY0000309 - 19-1102 - 023  TSHIRT MANGA CORTA E NEGRO T-20,YOYO CEDI,Aprobado,UND ,371,371,0,371,2026-08-05,01-2026,004-NEW YORK,2026-05-21,2026-06-05,1,19-1102             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000116,YY0000309                                         ,31-3AGO3,08-AGOSTO,YY0000309 - 19-1102 - 018  TSHIRT MANGA CORTA E NEGRO T-10,YOYO CEDI,Aprobado,UND ,248,248,0,248,2026-08-05,01-2026,004-NEW YORK,2026-05-21,2026-06-05,1,19-1102             ,1,18,T-10     ,0.0,INCOMPLETO
YOYO,MOP-00000116,YY0000309                                         ,31-3AGO3,08-AGOSTO,YY0000309 - 19-1102 - 019  TSHIRT MANGA CORTA E NEGRO T-12,YOYO CEDI,Aprobado,UND ,371,371,0,371,2026-08-05,01-2026,004-NEW YORK,2026-05-21,2026-06-05,1,19-1102             ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 13-0107 - 018  CAMISETA MANGA CORTA VERDE T-10,YOYO CEDI,Aprobado,UND ,125,222,0,222,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,13-0107             ,1,18,T-10     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 13-0107 - 019  CAMISETA MANGA CORTA VERDE T-12,YOYO CEDI,Aprobado,UND ,188,340,0,340,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,13-0107             ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 13-0107 - 020  CAMISETA MANGA CORTA VERDE T-14,YOYO CEDI,Aprobado,UND ,314,563,0,563,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,13-0107             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 13-0107 - 021  CAMISETA MANGA CORTA VERDE T-16,YOYO CEDI,Aprobado,UND ,314,570,0,570,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,13-0107             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 13-0107 - 022  CAMISETA MANGA CORTA VERDE T-18,YOYO CEDI,Aprobado,UND ,188,333,0,333,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,13-0107             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 13-0107 - 023  CAMISETA MANGA CORTA VERDE T-20,YOYO CEDI,Aprobado,UND ,188,333,0,333,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,13-0107             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 11-0602 - 021  CAMISETA MANGA CORTA CREMA T-16,YOYO CEDI,Aprobado,UND ,368,375,0,375,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,11-0602             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 11-0602 - 022  CAMISETA MANGA CORTA CREMA T-18,YOYO CEDI,Aprobado,UND ,221,222,0,222,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,11-0602             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 11-0602 - 023  CAMISETA MANGA CORTA CREMA T-20,YOYO CEDI,Aprobado,UND ,221,222,0,222,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,11-0602             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 11-0602 - 024  CAMISETA MANGA CORTA CREMA T-22,YOYO CEDI,Aprobado,UND ,74,74,0,74,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,11-0602             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 13-0107 - 024  CAMISETA MANGA CORTA VERDE T-22,YOYO CEDI,Aprobado,UND ,63,111,0,111,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,13-0107             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 11-0602 - 018  CAMISETA MANGA CORTA CREMA T-10,YOYO CEDI,Aprobado,UND ,147,148,0,148,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,11-0602             ,1,18,T-10     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 11-0602 - 019  CAMISETA MANGA CORTA CREMA T-12,YOYO CEDI,Aprobado,UND ,221,222,0,222,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,11-0602             ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000039,YY0000235                                         ,25-3JUL1,07-JULIO,YY0000235 - 11-0602 - 020  CAMISETA MANGA CORTA CREMA T-14,YOYO CEDI,Aprobado,UND ,368,369,0,369,2026-06-07,01-2026,001-BASIC URBAN,2026-04-21,2026-05-26,1,11-0602             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000040,YY0000236                                         ,25-3JUL1,07-JULIO,YY0000236 - 19-4031 - 019  POLO MANGA CORTA CON AZUL T-12,YOYO CEDI,Aprobado,UND ,371,411,0,411,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-06-05,1,19-4031             ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000040,YY0000236                                         ,25-3JUL1,07-JULIO,YY0000236 - 19-4031 - 020  POLO MANGA CORTA CON AZUL T-14,YOYO CEDI,Aprobado,UND ,619,690,0,690,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-06-05,1,19-4031             ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000040,YY0000236                                         ,25-3JUL1,07-JULIO,YY0000236 - 19-4031 - 021  POLO MANGA CORTA CON AZUL T-16,YOYO CEDI,Aprobado,UND ,619,684,0,684,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-06-05,1,19-4031             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000040,YY0000236                                         ,25-3JUL1,07-JULIO,YY0000236 - 19-4031 - 022  POLO MANGA CORTA CON AZUL T-18,YOYO CEDI,Aprobado,UND ,371,444,0,444,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-06-05,1,19-4031             ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000040,YY0000236                                         ,25-3JUL1,07-JULIO,YY0000236 - 19-4031 - 023  POLO MANGA CORTA CON AZUL T-20,YOYO CEDI,Aprobado,UND ,371,378,0,378,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-06-05,1,19-4031             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000040,YY0000236                                         ,25-3JUL1,07-JULIO,YY0000236 - 19-4031 - 024  POLO MANGA CORTA CON AZUL T-22,YOYO CEDI,Aprobado,UND ,248,238,0,238,2026-06-17,01-2026,001-BASIC URBAN,2026-04-21,2026-06-05,1,19-4031             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000063,YY0000226                                         ,26-3JUL2,07-JULIO,YY0000226 - IND02 - 019  CARGO TIRO MEDIO INDIGO T-12,YOYO CEDI,Aprobado,UND ,558,488,0,488,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-26,1,IND02               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000063,YY0000226                                         ,26-3JUL2,07-JULIO,YY0000226 - IND02 - 020  CARGO TIRO MEDIO INDIGO T-14,YOYO CEDI,Aprobado,UND ,669,636,0,636,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-26,1,IND02               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000063,YY0000226                                         ,26-3JUL2,07-JULIO,YY0000226 - IND02 - 021  CARGO TIRO MEDIO INDIGO T-16,YOYO CEDI,Aprobado,UND ,669,632,0,632,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-26,1,IND02               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000063,YY0000226                                         ,26-3JUL2,07-JULIO,YY0000226 - IND02 - 022  CARGO TIRO MEDIO INDIGO T-18,YOYO CEDI,Aprobado,UND ,446,474,0,474,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-26,1,IND02               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000063,YY0000226                                         ,26-3JUL2,07-JULIO,YY0000226 - IND02 - 023  CARGO TIRO MEDIO INDIGO T-20,YOYO CEDI,Aprobado,UND ,335,316,0,316,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-26,1,IND02               ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000063,YY0000226                                         ,26-3JUL2,07-JULIO,YY0000226 - IND02 - 024  CARGO TIRO MEDIO INDIGO T-22,YOYO CEDI,Aprobado,UND ,223,237,0,237,2026-06-24,01-2026,002-BLACK GARDEN,2026-04-27,2026-05-26,1,IND02               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000082,YY0000265                                         ,29-3AGO1,08-AGOSTO,YY0000265 - IND01 - 018  RETROMOM TIRO BAJO INDIGO T-10,YOYO CEDI,Aprobado,UND ,200,182,0,182,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-26,1,IND01               ,1,18,T-10     ,0.0,INCOMPLETO
YOYO,MOP-00000082,YY0000265                                         ,29-3AGO1,08-AGOSTO,YY0000265 - IND01 - 019  RETROMOM TIRO BAJO INDIGO T-12,YOYO CEDI,Aprobado,UND ,500,474,0,474,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-26,1,IND01               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000082,YY0000265                                         ,29-3AGO1,08-AGOSTO,YY0000265 - IND01 - 020  RETROMOM TIRO BAJO INDIGO T-14,YOYO CEDI,Aprobado,UND ,600,581,0,581,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-26,1,IND01               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000082,YY0000265                                         ,29-3AGO1,08-AGOSTO,YY0000265 - IND01 - 021  RETROMOM TIRO BAJO INDIGO T-16,YOYO CEDI,Aprobado,UND ,600,581,0,581,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-26,1,IND01               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000082,YY0000265                                         ,29-3AGO1,08-AGOSTO,YY0000265 - IND01 - 022  RETROMOM TIRO BAJO INDIGO T-18,YOYO CEDI,Aprobado,UND ,400,388,0,388,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-26,1,IND01               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000082,YY0000265                                         ,29-3AGO1,08-AGOSTO,YY0000265 - IND01 - 023  RETROMOM TIRO BAJO INDIGO T-20,YOYO CEDI,Aprobado,UND ,300,285,0,285,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-26,1,IND01               ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000082,YY0000265                                         ,29-3AGO1,08-AGOSTO,YY0000265 - IND01 - 024  RETROMOM TIRO BAJO INDIGO T-22,YOYO CEDI,Aprobado,UND ,300,285,0,285,2026-06-24,01-2026,003-LONDRES,2026-05-07,2026-05-26,1,IND01               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000086,YY0000266                                         ,31-3AGO3,08-AGOSTO,YY0000266 - IND02 - 019  RETROMOM TIRO ALTO INDIGO T-12,YOYO CEDI,Aprobado,UND ,500,512,0,512,2026-07-08,01-2026,004-NEW YORK,2026-05-08,2026-05-26,1,IND02               ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000086,YY0000266                                         ,31-3AGO3,08-AGOSTO,YY0000266 - IND02 - 020  RETROMOM TIRO ALTO INDIGO T-14,YOYO CEDI,Aprobado,UND ,600,592,0,592,2026-07-08,01-2026,004-NEW YORK,2026-05-08,2026-05-26,1,IND02               ,1,20,T-14     ,0.0,INCOMPLETO
YOYO,MOP-00000086,YY0000266                                         ,31-3AGO3,08-AGOSTO,YY0000266 - IND02 - 021  RETROMOM TIRO ALTO INDIGO T-16,YOYO CEDI,Aprobado,UND ,600,592,0,592,2026-07-08,01-2026,004-NEW YORK,2026-05-08,2026-05-26,1,IND02               ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000086,YY0000266                                         ,31-3AGO3,08-AGOSTO,YY0000266 - IND02 - 022  RETROMOM TIRO ALTO INDIGO T-18,YOYO CEDI,Aprobado,UND ,400,396,0,396,2026-07-08,01-2026,004-NEW YORK,2026-05-08,2026-05-26,1,IND02               ,1,22,T-18     ,0.0,INCOMPLETO
YOYO,MOP-00000086,YY0000266                                         ,31-3AGO3,08-AGOSTO,YY0000266 - IND02 - 023  RETROMOM TIRO ALTO INDIGO T-20,YOYO CEDI,Aprobado,UND ,300,296,0,296,2026-07-08,01-2026,004-NEW YORK,2026-05-08,2026-05-26,1,IND02               ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000086,YY0000266                                         ,31-3AGO3,08-AGOSTO,YY0000266 - IND02 - 024  RETROMOM TIRO ALTO INDIGO T-22,YOYO CEDI,Aprobado,UND ,300,296,0,296,2026-07-08,01-2026,004-NEW YORK,2026-05-08,2026-05-26,1,IND02               ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - 19-4004 - 021  PANTALON TIRO ALTO NEGRO T-16,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,19-4004             ,1,21,T-16     ,0.0,CERRADO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - GRIS JASPE CLARO - 020  PANTALON TIRO ALTO GRIS T-14,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,GRIS JASPE CLARO    ,1,20,T-14     ,0.0,CERRADO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - GRIS JASPE CLARO - 021  PANTALON TIRO ALTO GRIS T-16,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,GRIS JASPE CLARO    ,1,21,T-16     ,0.0,CERRADO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - GRIS JASPE CLARO - 022  PANTALON TIRO ALTO GRIS T-18,YOYO CEDI,En elaboración,UND ,200,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,GRIS JASPE CLARO    ,1,22,T-18     ,0.0,CERRADO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - GRIS JASPE CLARO - 023  PANTALON TIRO ALTO GRIS T-20,YOYO CEDI,En elaboración,UND ,200,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,GRIS JASPE CLARO    ,1,23,T-20     ,0.0,CERRADO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - GRIS JASPE CLARO - 024  PANTALON TIRO ALTO GRIS T-22,YOYO CEDI,En elaboración,UND ,100,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,GRIS JASPE CLARO    ,1,24,T-22     ,0.0,CERRADO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - 19-4004 - 019  PANTALON TIRO ALTO NEGRO T-12,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,19-4004             ,1,19,T-12     ,0.0,CERRADO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - 19-4004 - 024  PANTALON TIRO ALTO NEGRO T-22,YOYO CEDI,En elaboración,UND ,150,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,19-4004             ,1,24,T-22     ,0.0,CERRADO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - 19-4004 - 020  PANTALON TIRO ALTO NEGRO T-14,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,19-4004             ,1,20,T-14     ,0.0,CERRADO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - 19-4004 - 023  PANTALON TIRO ALTO NEGRO T-20,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,19-4004             ,1,23,T-20     ,0.0,CERRADO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - 19-4004 - 022  PANTALON TIRO ALTO NEGRO T-18,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,19-4004             ,1,22,T-18     ,0.0,CERRADO
YOYO,MOP-00000102,35033201                                          ,28-3JUL4,07-JULIO,35033201 - GRIS JASPE CLARO - 019  PANTALON TIRO ALTO GRIS T-12,YOYO CEDI,En elaboración,UND ,300,0,0,0,2026-07-08,01-2026, ,2026-05-14,2026-05-26,1,GRIS JASPE CLARO    ,1,19,T-12     ,0.0,CERRADO
YOYO,MOP-00000103,35050249                                          ,28-3JUL4,07-JULIO,35050249 - 11-0602 - 021  CAMISETA MC TP ESEN CREMA T-16,YOYO CEDI,Comprometido,UND ,200,200,0,200,2026-07-08,01-2026, ,2026-05-14,2026-06-04,1,11-0602             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000103,35050249                                          ,28-3JUL4,07-JULIO,35050249 - 11-0602 - 023  CAMISETA MC TP ESEN CREMA T-20,YOYO CEDI,Comprometido,UND ,200,200,0,200,2026-07-08,01-2026, ,2026-05-14,2026-06-04,1,11-0602             ,1,23,T-20     ,0.0,INCOMPLETO
YOYO,MOP-00000103,35050249                                          ,28-3JUL4,07-JULIO,35050249 - 19-4004 - 021  CAMISETA MC TP ESEN NEGRO T-16,YOYO CEDI,Comprometido,UND ,254,254,0,254,2026-07-08,01-2026, ,2026-05-14,2026-06-04,1,19-4004             ,1,21,T-16     ,0.0,INCOMPLETO
YOYO,MOP-00000103,35050249                                          ,28-3JUL4,07-JULIO,35050249 - 11-0602 - 019  CAMISETA MC TP ESEN CREMA T-12,YOYO CEDI,Comprometido,UND ,202,202,0,202,2026-07-08,01-2026, ,2026-05-14,2026-06-04,1,11-0602             ,1,19,T-12     ,0.0,INCOMPLETO
YOYO,MOP-00000103,35050249                                          ,28-3JUL4,07-JULIO,35050249 - 11-0602 - 024  CAMISETA MC TP ESEN CREMA T-22,YOYO CEDI,Comprometido,UND ,100,100,0,100,2026-07-08,01-2026, ,2026-05-14,2026-06-04,1,11-0602             ,1,24,T-22     ,0.0,INCOMPLETO
YOYO,MOP-00000103,35050249                                          ,28-3JUL4,07-JULIO,35050249 - 11-0602 - 022  CAMISETA MC TP ESEN CREMA T-18,YOYO CEDI,Comprometido,UND ,200,200,0,200,2026-07-08,01-2026, ,2026-05-14,2026-06-04,1,11-0602             ,1,22,T-18     ,0.0,INCOMPLETO
